N         AVERAGE        STD-DEVIATION       AV: COUNT / N
9864      11.518         1.73253455954       0.001167680454 
9865      11.617         1.71123084357       0.001177597567 
9866      11.528         1.73413263622       0.001168457328 
9867      11.684         1.59252755078       0.001184149184 
9868      11.633         1.77434804928       0.001178860964 
9869      11.624         1.72818517526       0.001177829567 
9870      11.564         1.78603023491       0.001171631205 
9871      11.587         1.68417071581       0.001173842569 
9872      11.604         1.71323787023       0.001175445705 
9873      11.657         1.61967620221       0.001180694824 
9874      11.603         1.65269204633       0.001175106339 
9875      11.628         1.75488347191       0.001177518987 
9876      11.627         1.72275099768       0.001177298501 
9877      11.493         1.75782564551       0.001163612432 
9878      11.531         1.8278509239        0.001167341567 
9879      11.689         1.63776646687       0.001183216924 
9880      11.546         1.7714073501        0.001168623481 
9881      11.668         1.60367577771       0.001180852140 
9882      11.596         1.7648750664        0.001173446670 
9883      11.607         1.75628898533       0.001174440959 
9884      11.691         1.69278439265       0.001182820720 
9885      11.544         1.69294536238       0.001167830045 
9886      11.56          1.67104757562       0.001169330366 
9887      11.592         1.86963525855       0.001172448669 
9888      11.699         1.66805245721       0.001183151294 
9889      11.611         1.66963439112       0.001174132874 
9890      11.611         1.67620971242       0.001174014155 
9891      11.673         1.69117444399       0.001180163785 
9892      11.77          1.64350235777       0.001189850384 
9893      11.639         1.60893722687       0.001176488426 
9894      11.549         1.64243690899       0.001167273094 
9895      11.681         1.61283570149       0.001180495199 
9896      11.623         1.75010599679       0.001174514955 
9897      11.618         1.80778206651       0.001173891078 
9898      11.672         1.72058594671       0.001179228126 
9899      11.57          1.74387499552       0.001168804929 
9900      11.557         1.78570742284       0.001167373737 
9901      11.579         1.76854714384       0.001169477830 
9902      11.53          1.72484781937       0.001164411230 
9903      11.654         1.67996547584       0.001176815106 
9904      11.531         1.74958252163       0.001164277059 
9905      11.711         1.62218340517       0.001182332155 
9906      11.529         1.78077483136       0.001163840096 
9907      11.598         1.77098729527       0.001170687392 
9908      11.649         1.67743822539       0.001175716592 
9909      11.558         1.76992542216       0.001166414370 
9910      11.53          1.70912258191       0.001163471241 
9911      11.577         1.77089553616       0.001168096054 
9912      11.668         1.65703832183       0.001177158999 
9913      11.6           1.72684683745       0.001170180570 
9914      11.651         1.82625272074       0.001175206778 
9915      11.644         1.64841256972       0.001174382249 
9916      11.678         1.67639971367       0.001177692617 
9917      11.676         1.61400867408       0.001177372189 
9918      11.512         1.72390719008       0.001160717886 
9919      11.633         1.7505173521        0.001172799677 
9920      11.695         1.60747472764       0.001178931451 
9921      11.668         1.70111022571       0.001176091119 
9922      11.655         1.70879343398       0.001174662366 
9923      11.655         1.64133329949       0.001174543988 
9924      11.612         1.69807420333       0.001170092704 
9925      11.643         1.61417192393       0.001173098236 
9926      11.668         1.70228552247       0.001175498690 
9927      11.61          1.70818617252       0.001169537624 
9928      11.597         1.61820610554       0.001168110394 
9929      11.599         1.71353406736       0.001168194178 
9930      11.578         1.7052612703        0.001165961732 
9931      11.737         1.71867128911       0.001181854798 
9932      11.646         1.60893878069       0.001172573499 
9933      11.636         1.71682963628       0.001171448706 
9934      11.631         1.65131432502       0.001170827461 
9935      11.556         1.7392136154        0.001163160543 
9936      11.603         1.67074564192       0.001167773752 
9937      11.592         1.6533408602        0.001166549260 
9938      11.643         1.65031845412       0.001171563694 
9939      11.578         1.68520503204       0.001164905926 
9940      11.681         1.69742127947       0.001175150905 
9941      11.566         1.65337352102       0.001163464440 
9942      11.637         1.73471352102       0.001170488835 
9943      11.641         1.75616599443       0.001170773408 
9944      11.681         1.79533812971       0.001174678197 
9945      11.698         1.59962370575       0.001176269482 
9946      11.664         1.66646452107       0.001172732756 
9947      11.615         1.68723886868       0.001167688750 
9948      11.626         1.78216834222       0.001168677121 
9949      11.555         1.71551012821       0.001161423258 
9950      11.692         1.70737693554       0.001175075376 
9951      11.642         1.71050752702       0.001169932670 
9952      11.598         1.70833134959       0.001165393890 
9953      11.585         1.78066700986       0.001163970662 
9954      11.593         1.77633076875       0.001164657424 
9955      11.54          1.69363514371       0.001159216474 
9956      11.653         1.61882395584       0.001170449979 
9957      11.553         1.73930762087       0.001160289243 
9958      11.507         1.85686590792       0.001155553323 
9959      11.586         1.77330313257       0.001163369816 
9960      11.665         1.67534324841       0.001171184738 
9961      11.534         1.73229443225       0.001157915871 
9962      11.512         1.82533722912       0.001155591246 
9963      11.613         1.69388045623       0.001165612767 
9964      11.599         1.8061558626        0.001164090726 
9965      11.641         1.67215998038       0.001168188660 
9966      11.581         1.74683685558       0.001162050973 
9967      11.71          1.69643744359       0.001174877094 
9968      11.625         1.77774435732       0.001166231942 
9969      11.541         1.77096555585       0.001157688835 
9970      11.742         1.55545363158       0.001177733199 
9971      11.631         1.69199261228       0.001166482800 
9972      11.708         1.67114810834       0.001174087444 
9973      11.577         1.73610800355       0.001160834252 
9974      11.624         1.71365807558       0.001165430118 
9975      11.648         1.71292031338       0.001167719298 
9976      11.555         1.81465561471       0.001158279871 
9977      11.557         1.73457516413       0.001158364237 
9978      11.671         1.65371067603       0.001169673281 
9979      11.69          1.69584787054       0.001171460066 
9980      11.597         1.6854052925        0.001162024048 
9981      11.675         1.73475502593       0.001169722472 
9982      11.686         1.6647534352        0.001170707273 
9983      11.709         1.57997436688       0.001172893919 
9984      11.696         1.65999518072       0.001171474358 
9985      11.618         1.71699621432       0.001163545317 
9986      11.684         1.66557617658       0.001170038053 
9987      11.557         1.7699579091        0.001157204365 
9988      11.657         1.71678507682       0.001167100520 
9989      11.626         1.7550282049        0.001163880268 
9990      11.639         1.78064005346       0.001165065065 
9991      11.6           1.86493967731       0.001161044940 
9992      11.603         1.64237358722       0.001161228983 
9993      11.701         1.59737253013       0.001170919643 
9994      11.637         1.69447071382       0.001164398639 
9995      11.699         1.70891749362       0.001170485242 
9996      11.587         1.76704018064       0.001159163665 
9997      11.677         1.67948533783       0.001168050415 
9998      11.704         1.70832783739       0.001170634126 
9999      11.697         1.60536319878       0.001169816981 
10000     11.619         1.73488875724       0.001161899999 
