N         AVERAGE        STD-DEVIATION       AV: COUNT / N

6201      10.89          1.68994082737       0.001756168359 
6202      10.939         1.72257917089       0.001763785875 
6203      10.874         1.79056527387       0.001753022730 
6204      10.836         1.78412555612       0.001746615087 
6205      10.955         1.62017745942       0.001765511684 
6206      10.992         1.63215685521       0.001771189171 
6207      10.912         1.69889846665       0.001758015144 
6208      10.995         1.62879556728       0.001771101804 
6209      10.882         1.76807126553       0.001752617168 
6210      10.99          1.62662226715       0.001769726247 
6211      10.995         1.55787515546       0.001770246337 
6212      10.989         1.69377654961       0.001768995492 
6213      10.934         1.62592865772       0.001759858361 
6214      10.911         1.72947361934       0.001755873833 
6215      10.883         1.68443195173       0.001751086082 
6216      10.94          1.64085343648       0.001759974259 
6217      11.011         1.71022776261       0.001771111468 
6218      10.983         1.61886101936       0.001766323576 
6219      10.931         1.64870828226       0.001757678083 
6220      10.921         1.68960320786       0.001755787781 
6221      10.846         1.77771876291       0.001743449606 
6222      10.94          1.74137876408       0.001758277081 
6223      10.854         1.85975374714       0.001744174835 
6224      11.024         1.66895895695       0.001771208226 
6225      10.856         1.70975553808       0.001743935742 
6226      10.893         1.68331547845       0.001749598458 
6227      10.885         1.75378875581       0.001748032760 
6228      10.899         1.68130871645       0.00175        
6229      10.962         1.73047854653       0.001759833039 
6230      10.881         1.6687836888        0.001746548956 
6231      10.966         1.73805753645       0.001759910126 
6232      10.9           1.70938585463       0.001749037227 
6233      10.925         1.61473682066       0.001752767527 
6234      10.897         1.71941588919       0.001747994866 
6235      10.935         1.67534324841       0.001753809141 
6236      10.992         1.64800970871       0.001762668377 
6237      10.948         1.65568596056       0.001755331088 
6238      10.823         1.72385353206       0.001735011221 
6239      11.027         1.66501381376       0.001767430677 
6240      10.966         1.68548034696       0.001757371794 
6241      10.912         1.64202801438       0.001748437750 
6242      10.929         1.76577433439       0.001750881127 
6243      10.926         1.68953366347       0.001750120134 
6244      10.965         1.68753518482       0.001756085842 
6245      10.929         1.72799276619       0.001750040032 
6246      10.937         1.69559163716       0.001751040666 
6247      10.901         1.73700863556       0.001744997598 
6248      10.942         1.71832360165       0.001751280409 
6249      11.006         1.65709504857       0.001761241798 
6250      10.892         1.65781060438       0.001742720000 
6251      10.999         1.67839178978       0.001759558470 
6252      10.914         1.64335145359       0.001745681381 
6253      11.032         1.63614669269       0.001764273148 
6254      10.926         1.65967587197       0.001747041893 
6255      10.964         1.73225402294       0.001752837729 
6256      10.88          1.71043854026       0.001739130434 
6257      10.939         1.79646291362       0.001748281924 
6258      10.886         1.79749937413       0.001739533397 
6259      11.006         1.66371992835       0.001758427863 
6260      11.029         1.59754780836       0.001761821086 
6261      10.903         1.61851506017       0.001741415109 
6262      10.95          1.74914264713       0.001748642606 
6263      10.914         1.72354402323       0.001742615360 
6264      10.969         1.70353720241       0.001751117496 
6265      10.876         1.66391826722       0.001735993615 
6266      11.008         1.63888254613       0.001756782636 
6267      10.835         1.77306937259       0.001728897399 
6268      10.952         1.76909468373       0.001747287811 
6269      10.967         1.68638993118       0.001749401818 
6270      10.984         1.65883814762       0.001751834130 
6271      11.009         1.66760876707       0.001755541380 
6272      11.065         1.66336255819       0.001764190051 
6273      11.034         1.72824882468       0.001758967001 
6274      11.008         1.61367158988       0.001754542556 
6275      11.01          1.6540556218        0.001754581673 
6276      10.956         1.61433082111       0.001745697896 
6277      10.97          1.69443205824       0.001747650151 
6278      10.949         1.7199997093        0.001744026760 
6279      10.941         1.64848991504       0.001742474916 
6280      10.873         1.83326784732       0.001731369426 
6281      10.975         1.59008647564       0.001747333227 
6282      10.958         1.84125935164       0.001744348933 
6283      10.963         1.69517875164       0.001744867101 
6284      10.929         1.71463086406       0.001739178866 
6285      11.043         1.73699481865       0.001757040572 
6286      10.938         1.75845272896       0.001740057270 
6287      10.96          1.66625328207       0.001743279783 
6288      10.919         1.68476674943       0.001736482188 
6289      10.942         1.7934982576        0.001739863253 
6290      10.889         1.67172934412       0.001731160572 
6291      10.904         1.76827147237       0.001733269750 
6292      10.876         1.72354982522       0.001728544183 
6293      10.985         1.58201611875       0.001745590338 
6294      10.948         1.63929741048       0.001739434381 
6295      10.965         1.66005271001       0.001741858617 
6296      10.978         1.62219480951       0.001743646759 
6297      10.91          1.77648529406       0.001732571065 
6298      10.981         1.80959636383       0.001743569387 
6299      10.952         1.629630633         0.001738688680 
6300      11.002         1.56012691791       0.001746349206 
6301      10.887         1.6745838289        0.001727820980 
6302      10.904         1.75692458575       0.001730244366 
6303      10.95          1.7559897494        0.001737267967 
6304      10.892         1.77885806067       0.001727791878 
6305      10.929         1.74182634037       0.001733386201 
6306      10.996         1.69822966645       0.001743736124 
6307      10.926         1.64515166474       0.001732360868 
6308      10.941         1.64909641926       0.001734464172 
6309      10.979         1.67049663274       0.001740212394 
6310      10.944         1.77844426396       0.001734389857 
6311      10.893         1.63754419788       0.001726033909 
6312      10.983         1.59897185716       0.001740019011 
6313      10.951         1.67050860519       0.001734674481 
6314      10.949         1.6038700072        0.001734082990 
6315      10.909         1.74433912987       0.001727474267 
6316      10.959         1.6466083323        0.001735117162 
6317      10.968         1.80968947613       0.001736267215 
6318      10.953         1.74091671254       0.001733618233 
6319      11.011         1.71723003701       0.001742522551 
6320      10.893         1.65576296613       0.001723575949 
6321      10.915         1.76911701139       0.001726783736 
6322      11.002         1.66493122981       0.001740272065 
6323      11.031         1.69470911958       0.001744583267 
6324      10.909         1.7391719294        0.001725015812 
6325      10.963         1.67858005469       0.001733280632 
6326      10.931         1.68708002181       0.001727948150 
6327      10.977         1.64026552729       0.001734945471 
6328      11.021         1.64819871375       0.001741624525 
6329      10.895         1.75953829171       0.001721440985 
6330      11.005         1.73406314764       0.001738546603 
6331      10.908         1.69101626249       0.001722950560 
6332      10.993         1.68135391872       0.001736102337 
6333      11.062         1.61435931564       0.001746723511 
6334      10.88          1.75715679437       0.001717713924 
6335      10.95          1.71216237548       0.001728492501 
6336      10.929         1.7469856897        0.001724905303 
6337      10.982         1.7051908984        0.001732996686 
6338      10.963         1.71686662266       0.001729725465 
6339      10.878         1.66466693365       0.001716043539 
6340      10.974         1.7009773661        0.001730914826 
6341      10.987         1.76715336063       0.001732692004 
6342      10.898         1.83401090509       0.001718385367 
6343      10.966         1.75238237836       0.001728834936 
6344      10.926         1.78620379576       0.001722257250 
6345      10.982         1.62778254076       0.001730811662 
6346      10.941         1.69927013744       0.001724078159 
6347      10.937         1.69736000896       0.001723176303 
6348      10.977         1.71885746937       0.001729206049 
6349      11.019         1.65064805455       0.001735548905 
6350      10.884         1.7212042296        0.001714015748 
6351      10.965         1.6934506193        0.001726499763 
6352      10.986         1.69463978473       0.001729534005 
6353      10.949         1.71475916676       0.001723437745 
6354      10.966         1.66818584097       0.001725841989 
6355      10.905         1.72568102499       0.001715971675 
6356      10.932         1.76617552922       0.001719949653 
6357      10.89          1.76065328785       0.001713072203 
6358      10.935         1.72996387246       0.001719880465 
6359      10.983         1.67532414774       0.001727158358 
6360      10.902         1.78112211822       0.001714150943 
6361      10.915         1.72562307588       0.001715925168 
6362      10.953         1.69197842776       0.001721628418 
6363      10.995         1.68729813607       0.001727958510 
6364      11.071         1.66612094399       0.001739629164 
6365      10.959         1.72433146466       0.001721759622 
6366      11.025         1.61566549756       0.001731856738 
6367      11.051         1.62923264146       0.001735668289 
6368      11.056         1.71897178569       0.001736180904 
6369      10.987         1.61889808203       0.001725074579 
6370      11.03          1.61403221777       0.001731554160 
6371      10.97          1.5978422951        0.001721864699 
6372      10.77          1.7672294701        0.001690207156 
6373      10.961         1.68507536923       0.001719912129 
6374      11.011         1.72652222691       0.001727486664 
6375      10.922         1.7360633629        0.001713254901 
6376      10.999         1.68908229521       0.001725062735 
6377      10.98          1.65154473146       0.001721812764 
6378      10.89          1.72855430924       0.001707431796 
6379      11.013         1.65976835733       0.001726446151 
6380      11.011         1.66038519627       0.001725862068 
6381      10.97          1.66646332093       0.001719166274 
6382      11.022         1.64909550967       0.001727044813 
6383      11.001         1.68196284144       0.001723484255 
6384      10.973         1.63103372129       0.001718828320 
6385      10.889         1.75290587311       0.001705403288 
6386      11.014         1.63945234758       0.001724710303 
6387      10.959         1.75650761456       0.001715829027 
6388      10.947         1.73383707424       0.001713681903 
6389      11.013         1.61642537718       0.001723743934 
6390      11.032         1.63553538635       0.001726447574 
6391      10.969         1.7544340968        0.001716319824 
6392      11.087         1.70159660319       0.001734511889 
6393      11.033         1.65647547522       0.001725793837 
6394      11.029         1.62115977004       0.001724898342 
6395      10.996         1.69055730456       0.001719468334 
6396      11.055         1.60623005824       0.001728424015 
6397      11.002         1.63890085118       0.001719868688 
6398      10.914         1.80682151858       0.001705845576 
6399      10.998         1.61492910061       0.001718706047 
6400      10.987         1.65554552943       0.001716718749 
6401      10.933         1.75228736228       0.001708014372 
6402      11.007         1.64892419474       0.001719306466 
6403      11.022         1.63202818603       0.001721380602 
6404      10.972         1.69328556363       0.001713304184 
6405      10.94          1.73677862723       0.001708040593 
6406      11.012         1.6309064964        0.001719013424 
6407      11.029         1.63038615058       0.001721398470 
6408      10.983         1.71892728177       0.001713951310 
6409      11.088         1.55507427475       0.001730067093 
6410      10.908         1.8153611211        0.001701716068 
6411      10.965         1.69286000603       0.001710341600 
6412      10.977         1.70425086182       0.001711946350 
6413      10.952         1.7423248836        0.001707781069 
6414      10.989         1.72188240017       0.001713283442 
6415      10.932         1.75139258877       0.001704130943 
6416      11.018         1.6042680574        0.001717269326 
6417      11.009         1.66099939795       0.001715599189 
6418      10.966         1.76035337362       0.001708631972 
6419      10.971         1.7176026898        0.001709144726 
6420      11.047         1.72011365904       0.001720716510 
6421      11.045         1.68966712698       0.001720137050 
6422      10.933         1.75513845608       0.001702429149 
6423      10.957         1.67007514801       0.001705900669 
6424      10.953         1.63057995817       0.001705012453 
6425      11.052         1.6233594796        0.001720155642 
6426      11.068         1.64783979804       0.001722377840 
6427      10.96          1.67463428843       0.001705305741 
6428      11.048         1.67859941618       0.001718730553 
6429      11.029         1.66016836496       0.001715507855 
6430      11.049         1.66691301513       0.001718351477 
6431      11.015         1.73227451635       0.001712797387 
6432      10.988         1.69524511502       0.001708333333 
6433      10.984         1.68693331226       0.001707445981 
6434      10.893         1.75486495207       0.001693036990 
6435      11.042         1.65052597677       0.001715928515 
6436      10.874         1.71117620367       0.001689558732 
6437      10.951         1.69782183989       0.001701258350 
6438      10.971         1.69945844315       0.001704100652 
6439      11.029         1.74647044063       0.001712843609 
6440      11.002         1.65891410266       0.001708385093 
6441      11.062         1.67037600557       0.001717435180 
6442      10.937         1.77398731675       0.001697764669 
6443      10.978         1.7445675682        0.001703864659 
6444      10.968         1.74154414242       0.001702048417 
6445      10.914         1.7264425852        0.001693405740 
6446      11.09          1.7250797083        0.001720446788 
6447      11.016         1.67443841332       0.001708701721 
6448      10.862         1.73290392117       0.001684553349 
6449      10.978         1.64423720916       0.001702279423 
6450      11.012         1.5413811988        0.001707286821 
6451      10.975         1.7246376431        0.001701286622 
6452      10.944         1.73633637294       0.001696218226 
6453      11.039         1.68210552582       0.001710677204 
6454      11.027         1.68055675298       0.001708552835 
6455      10.914         1.6639122573        0.001690782339 
6456      10.983         1.68128254615       0.001701208178 
6457      10.966         1.76148914274       0.001698311909 
6458      10.985         1.64826423852       0.001700991018 
6459      10.959         1.60353328622       0.001696702275 
6460      10.922         1.77536362473       0.001690712074 
6461      11.052         1.66592196696       0.001710571119 
6462      10.917         1.76468439105       0.001689415041 
6463      11.009         1.72073211163       0.001703388519 
6464      10.955         1.75013570902       0.001694771039 
6465      10.993         1.70086771972       0.001700386697 
6466      10.945         1.67987350714       0.001692700278 
6467      10.989         1.76886375959       0.001699242307 
6468      10.997         1.70264235822       0.001700216450 
6469      11.008         1.68105205154       0.001701654042 
6470      10.983         1.68544089187       0.001697527047 
6471      11.067         1.69602800684       0.001710245711 
6472      11.016         1.67980475056       0.001702101359 
6473      10.972         1.72430159775       0.001695040939 
6474      10.991         1.78407370924       0.001697713932 
6475      10.934         1.77641324021       0.001688648648 
6476      11.03          1.61403221777       0.001703211859 
6477      10.985         1.80520774428       0.001696001235 
6478      11.038         1.62313154119       0.001703920963 
